url,episode_count,episode_ids,episode_title_sample,verification_status,evidence_notes
https://www.cell.com/cell-metabolism/fulltext/S1550-4131(20)30057-7?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS1550413120300577%3Fshowall%3Dtrue,1,dr-layne-norton-tools-for-nutrition-fitness,Dr. Layne Norton: Tools for Nutrition & Fitness,verified-bibliographic,"自动书目核验：10.1016/j.cmet.2020.01.014；《Short-Term Consumption of Sucralose with, but Not without, Carbohydrate Impairs Neural and Metabolic Sensitivity to Sugar in Humans 》；Cell Metabolism；2020。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
https://www.cell.com/cell-metabolism/fulltext/S1550-4131(22)00312-6?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS1550413122003126%3Fshowall%3Dtrue,1,dr-zachary-knight-the-science-of-hunger-medications-to-combat-obesity,Dr. Zachary Knight: The Science of Hunger & Medications to Combat Obesity,verified-bibliographic,"自动书目核验：10.1016/j.cmet.2022.07.013；《LY3437943, a novel triple glucagon, GIP, and GLP-1 receptor agonist for glycemic control and weight loss: From discovery to clinical proof of concept 》；Cell Metabolism；2022。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
https://www.cell.com/cell-metabolism/fulltext/S1550-4131(23)00051-7?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS1550413123000517%3Fshowall%3Dtrue,1,us-surgeon-general-dr-vivek-murthy-efforts-challenges-in-promoting-public-health,U.S. Surgeon General Dr. Vivek Murthy: Efforts & Challenges in Promoting Public Health,verified-bibliographic,自动书目核验：10.1016/j.cmet.2023.02.015；《Habitual daily intake of a sweet and fatty snack modulates reward processing in humans 》；Cell Metabolism；2023。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports-medicine/fulltext/S2666-3791%2823%2900540-2,1,how-to-lose-fat-gain-muscle-with-nutrition-alan-aragon,How to Lose Fat & Gain Muscle With Nutrition | Alan Aragon,verified-bibliographic,自动书目核验：10.1016/j.xcrm.2023.101324；《The anabolic response to protein ingestion during recovery from exercise has no upper limit in magnitude and duration in vivo in humans 》；Cell Reports Medicine；2023。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports-medicine/fulltext/S2666-3791(21)00266-4,1,dr-susanna-soberg-how-to-use-cold-and-heat-exposure-to-improve-your-health,Dr. Susanna Søberg: How to Use Cold & Heat Exposure to Improve Your Health,verified-study,选定的年轻男性冬泳者样本，暴露是长期习惯且含桑拿等复合因素；不能直接证明 11 分钟冷水协议、减脂疗效或人人适用（证据台账回链；来源题名与 Episode 主题仍需分别解读。）
https://www.cell.com/cell-reports-medicine/fulltext/S2666-3791(22)00158-6,1,transform-your-mental-health-with-diet-lifestyle-dr-chris-palmer,Transform Your Mental Health With Diet & Lifestyle | Dr. Chris Palmer,verified-bibliographic,"自动书目核验：10.1016/j.xcrm.2022.100633；《Urolithin A improves muscle strength, exercise performance, and biomarkers of mitochondrial health in a randomized trial in middle-aged adults 》；Cell Reports Medicine；2022。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
https://www.cell.com/cell-reports-medicine/fulltext/S2666-3791(22)00332-9,1,dr-satchin-panda-intermittent-fasting-to-improve-health-cognition-and-longevity,"Dr. Satchin Panda: Intermittent Fasting to Improve Health, Cognition & Longevity",verified-bibliographic,自动书目核验：10.1016/j.xcrm.2022.100777；《Time-restricted eating with or without low-carbohydrate diet reduces visceral fat and improves metabolic syndrome: A randomized trial 》；Cell Reports Medicine；2022。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports-medicine/fulltext/S2666-3791(22)00372-X?_returnURL=https://linkinghub.elsevier.com/retrieve/pii/S266637912200372X%3Fshowall%3Dtrue&utm_source=youtube&utm_medium=social&utm_campaign=hubermanlab&utm_content=huber,1,using-caffeine-to-optimize-mental-and-physical-performance,Using Caffeine to Optimize Mental & Physical Performance,verified-bibliographic,自动书目核验：10.1016/j.xcrm.2022.100813；《Anti-diabetic effects of GLP1 analogs are mediated by thermogenic interleukin-6 signaling in adipocytes 》；Cell Reports Medicine；2022。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports-medicine/fulltext/S2666-3791(22)00474-8,1,improve-focus-with-behavioral-tools-medication-for-adhd-john-kruse,Improve Focus with Behavioral Tools & Medication for ADHD | Dr. John Kruse,verified-study,研究比较循环叹息、盒式呼吸和正念；循环叹息信号较强，但研究远程、时间短、含自评结局，不证明治疗惊恐或其他疾病（证据台账回链；来源题名与 Episode 主题仍需分别解读。）
https://www.cell.com/cell-reports-medicine/fulltext/S2666-3791(22)00474-8?_returnURL=https://linkinghub.elsevier.com/retrieve/pii/S2666379122004748?showall%3Dtrue,1,how-to-breathe-correctly-for-optimal-health-mood-learning-and-performance,"How to Breathe Correctly for Optimal Health, Mood, Learning & Performance",verified-study,研究比较循环叹息、盒式呼吸和正念；循环叹息信号较强，但研究远程、时间短、含自评结局，不证明治疗惊恐或其他疾病（证据台账回链；来源题名与 Episode 主题仍需分别解读。）
https://www.cell.com/cell-reports-medicine/fulltext/S2666-3791(23)00219-7?_returnURL=https://linkinghub.elsevier.com/retrieve/pii/S2666379123002197%3Fshowall%3Dtrue,1,guest-series-dr-matthew-walker-the-biology-of-sleep-your-unique-sleep-needs,Guest Series | Dr. Matt Walker: The Biology of Sleep & Your Unique Sleep Needs,verified-bibliographic,自动书目核验：10.1016/j.xcrm.2023.101100；《Coordinated human sleeping brainwaves map peripheral body glucose homeostasis 》；Cell Reports Medicine；2023。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports/fulltext/S2211-1247(19)30290-6,1,essentials-protocols-to-improve-vision-eyesight,Essentials: Protocols to Improve Vision & Eyesight,verified-bibliographic,自动书目核验：10.1016/j.celrep.2019.02.104；《A Hallucinogenic Serotonin-2A Receptor Agonist Reduces Visual Response Gain and Alters Temporal Dynamics in Mouse V1 》；Cell Reports；2019。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports/fulltext/S2211-1247(19)31049-6?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2211124719310496%3Fshowall%3Dtrue,1,dr-charan-ranganath-how-to-improve-memory-focus-using-science-protocols,Dr. Charan Ranganath: How to Improve Memory & Focus Using Science Protocols,verified-bibliographic,自动书目核验：10.1016/j.celrep.2019.08.016；《Serotonin Induces Structural Plasticity of Both Extrinsic Modulating and Intrinsic Mediating Circuits In Vitro in Aplysia Californica 》；Cell Reports；2019。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports/fulltext/S2211-1247(20)30083-8?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2211124720300838%3Fshowall%3Dtrue,1,essentials-biology-slowing-reversing-aging-dr-david-sinclair,Essentials: The Biology of Slowing & Reversing Aging | Dr. David Sinclair,verified-bibliographic,自动书目核验：10.1016/j.celrep.2020.01.058；《NAD+ Repletion Rescues Female Fertility during Reproductive Aging 》；Cell Reports；2020。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports/fulltext/S2211-1247(21)00712-9,1,healthy-eating-and-eating-disorders-anorexia-bulimia-binging,"Healthy Eating & Eating Disorders - Anorexia, Bulimia, Binging",verified-bibliographic,自动书目核验：10.1016/j.celrep.2021.109336；《Distribution of dietary protein intake in daily meals influences skeletal muscle hypertrophy via the muscle clock 》；Cell Reports；2021。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports/fulltext/S2211-1247(21)01139-6,1,chris-voss-how-to-succeed-at-hard-conversations,Chris Voss: How to Succeed at Hard Conversations,verified-bibliographic,自动书目核验：10.1016/j.celrep.2021.109692；《Conscious processing of narrative stimuli synchronizes heart rate between individuals 》；Cell Reports；2021。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports/fulltext/S2211-1247(21)01139-6?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2211124721011396%3Fshowall%3Dtrue,1,essentials-science-building-strong-social-bonds-family-friends-romantic-partners,"Essentials: Science of Building Strong Social Bonds with Family, Friends & Romantic Partners",verified-bibliographic,自动书目核验：10.1016/j.celrep.2021.109692；《Conscious processing of narrative stimuli synchronizes heart rate between individuals 》；Cell Reports；2021。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports/fulltext/S2211-1247(21)01373-5,1,optimize-and-control-your-brain-chemistry-to-improve-health-and-performance,Optimize & Control Your Brain Chemistry to Improve Health & Performance,verified-study,13 名成人结合多导睡眠图与高时间分辨率呼气代谢组；支持睡眠状态与脂肪酸氧化、TCA 循环等代谢特征的关系；不等于个体化代谢协议，且样本、呼气代理指标和商业利益冲突需注意（证据台账回链；来源题名与 Episode 主题仍需分别解读。）
https://www.cell.com/cell-reports/fulltext/S2211-1247(23)01533-4,1,transform-your-mental-health-with-diet-lifestyle-dr-chris-palmer,Transform Your Mental Health With Diet & Lifestyle | Dr. Chris Palmer,verified-bibliographic,自动书目核验：10.1016/j.celrep.2023.113521；《Ketogenic diet therapy for pediatric epilepsy is associated with alterations in the human gut microbiome that confer seizure resistance in mice 》；Cell Reports；2023。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports/fulltext/S2211-1247(25)00811-3?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS2211124725008113%3Fshowall%3Dtrue,1,expand-consciousness-dr-christof-koch,How to Expand Your Consciousness | Dr. Christof Koch,verified-bibliographic,自动书目核验：10.1016/j.celrep.2025.116040；《Complex slow waves in the human brain under 5-MeO-DMT 》；Cell Reports；2025。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
https://www.cell.com/cell-reports/pdf/S2211-1247(25)00348-1.pdf,1,behaviors-that-alter-your-genes-to-improve-your-health-performance-dr-melissa-ilardo,Behaviors That Alter Your Genes to Improve Your Health & Performance | Dr. Melissa Ilardo,verified-bibliographic,"自动书目核验：10.1016/j.celrep.2025.115577；《Genetic and training adaptations in the Haenyeo divers of Jeju, Korea 》；Cell Reports；2025。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。"
https://www.cell.com/cell-stem-cell/fulltext/S1934-5909(23)00171-6?_returnURL=https%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS1934590923001716%3Fshowall%3Dtrue,1,how-your-immune-system-works-and-how-to-improve-it-max-krummel,How Your Immune System Works & How to Improve It | Dr. Max Krummel,verified-bibliographic,自动书目核验：10.1016/j.stem.2023.05.001；《Transcriptional space-time mapping identifies concerted immune and stromal cell patterns and gene programs in wound healing and cancer 》；Cell Stem Cell；2023。仅确认公开来源身份，不自动证明研究设计、疗效、安全性或与 Episode 主张匹配；研究类型与外推边界需人工核验。
